Rank	NCT Number	Title	Recruitment	Study Results	Conditions	Interventions	Sponsor/Collaborators	Gender	Age Groups	Phases	Enrollment	Funded Bys	Study Types	Study Designs	Other IDs	First Received	Start Date	Completion Date	Last Updated	Last Verified	Results First Received	Acronym	Primary Completion Date	Outcome Measures	URL
177	NCT02452385	Phase 1 Study of CM082 in Patients With Wet-AMD	Recruiting	No Results Available	Age-Related Macular Degeneration	Drug: CM082 tablet	AnewPharma|West China Hospital	Both	Adult|Senior	Phase 1	32	Industry|Other	Interventional	Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	CM082-OPH-101	March 10, 2015	March 2015	December 2016	May 20, 2015	March 2015	No Study Results Posted	null	March 2016	Number of Participants with Adverse Events as a Measure of Safety and Tolerability|Area under the plasma concentration versus time curve (AUC) of CM082|Change in best corrected visual acuity (BCVA) (in number of letters)|Change in optical coherence tomography (OCT) (in micron)	https://ClinicalTrials.gov/show/NCT02452385
178	NCT02441816	VITAL - Individualising Therapy for Neovascular AMD With Aflibercept	Recruiting	No Results Available	Age Related Macular Degeneration	Drug: Aflibercept|Other: Extend Treatment	Moorfields Eye Hospital NHS Foundation Trust	Both	Adult|Senior	Phase 4	50	Other	Interventional	Endpoint Classification: Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	2014-002381-73	October 20, 2014	November 2014	November 2017	May 7, 2015	April 2015	No Study Results Posted	VITAL	November 2017	Primary outcome - mean change in visual acuity (Early Treatment of Diabetic Retinopathy Study letter score)	https://ClinicalTrials.gov/show/NCT02441816
179	NCT02387957	An 18 Month Phase 2a Open Label, Randomized Study of Avastin®, Lucentis®, or Eylea® (Anti-VEGF Therapy) Administered in Combination With Fovista® (Anti-PDGF BB Pegylated Aptamer)	Recruiting	No Results Available	Age-Related Macular Degeneration	Drug: Fovista®|Drug: bevacizumab|Drug: ranibizumab|Drug: aflibercept	Ophthotech Corporation	Both	Adult|Senior	Phase 2	60	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Open Label	OPH1006	March 9, 2015	February 2015	March 2017	August 10, 2015	August 2015	No Study Results Posted	null	March 2017	To evaluate the safety of Fovista (anti-PDGF BB) when administered in combination with anti-VEGF therapy as assessed by the incidence of test article related adverse events	https://ClinicalTrials.gov/show/NCT02387957
180	NCT02357342	Sirolimus Versus AntiVEGF for Wet AMD	Recruiting	No Results Available	Age-Related Macular Degeneration	Drug: Sirolimus|Drug: Standard of Care intravitreal injections of anti-VEGF	Maturi, Raj K., M.D., P.C.	Both	Adult|Senior	Phase 2	30	Other	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Single Blind (Subject)	RKM008	February 2, 2015	April 2015	June 2016	June 25, 2015	June 2015	No Study Results Posted	null	June 2016	Change in edema from baseline to month 6 measured by central subfield thickness on Heidelberg optical coherence topography|visual acuity (best corrected visual acuity)	https://ClinicalTrials.gov/show/NCT02357342
181	NCT02345317	Reticular Pseudodrusen Progression Study	Recruiting	No Results Available	Age-related Macular Degeneration		University Hospital Muenster	Both	Adult|Senior		30	Other	Observational	Observational Model: Cohort|Time Perspective: Prospective	AltenAugenklinik	January 19, 2015	December 2014	null	January 19, 2015	January 2015	No Study Results Posted	null	July 2017	Change of reticular pseudodrusen affected retinal area to baseline	https://ClinicalTrials.gov/show/NCT02345317
182	NCT02332343	Sparing of the Fovea in Geographic Atrophy Progression	Recruiting	No Results Available	Atrophy|Geographic Atrophy|Age-related Macular Degeneration|Eye Diseases	Other: No intervention - Natural history study	University Hospital, Bonn|Genentech, Inc.	Both	Adult|Senior		30	Other|Industry	Observational	Observational Model: Case-Crossover|Time Perspective: Cross-Sectional	173/14	January 4, 2015	October 2014	June 2015	January 17, 2015	January 2015	No Study Results Posted	SIGHT	June 2015	Best corrected visual acuity (BCVA)|Size of Geographic atrophy area as determined by confocal laser scanning ophthalmoscopy (in mm²)|Size of foveal sparing area as determined by confocal laser scanning ophthalmoscopy (in mm²)	https://ClinicalTrials.gov/show/NCT02332343
183	NCT02308215	Retinal Therapy Guided by 3D OCT Image Analysis	Recruiting	No Results Available	Age-Related Macular Degeneration|Choroidal Neovascularization		University of Iowa|National Eye Institute (NEI)	Both	Adult|Senior		200	Other|NIH	Observational	Observational Model: Case-Only|Time Perspective: Prospective	UIowa201003712|1R01EY019112-01A2	November 13, 2014	July 2010	null	December 4, 2014	December 2014	No Study Results Posted	null	November 2019	Measure central retinal layer thickness in µms.|Measure amount of fluid in the retina in µms.	https://ClinicalTrials.gov/show/NCT02308215
184	NCT02230228	Phase 1 Safety Study of ALK-001 in Healthy Volunteers	Completed	No Results Available	Stargardt Disease|Age-related Macular Degeneration|Other Retinal Dystrophies	Drug: ALK-001 (No generic name)	Alkeus Pharmaceuticals, Inc.	Both	Adult|Senior	Phase 1	40	Industry	Interventional	Endpoint Classification: Safety Study|Intervention Model: Single Group Assignment|Primary Purpose: Basic Science|Masking: Open Label	ALK001-P1001	August 27, 2014	April 2014	February 2015	March 21, 2015	March 2015	No Study Results Posted	null	September 2014	Safety of 4-week daily dosing of ALK-001 in healthy adults.	https://ClinicalTrials.gov/show/NCT02230228
185	NCT02227498	Argus II Retinal Prosthesis System Dry AMD Feasibility Study Protocol	Recruiting	No Results Available	Age Related Macular Degeneration	Device: Argus II Retinal Prosthesis System	Second Sight Medical Products	Both	Adult|Senior	Phase 1	5	Industry	Interventional	Allocation: Non-Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	CP-04-01	August 25, 2014	October 2014	March 2018	January 16, 2015	January 2015	No Study Results Posted	null	March 2016	The number of adverse events in implanted subjects.|Visual function	https://ClinicalTrials.gov/show/NCT02227498
186	NCT02214628	Phase 2A Open Label Safety Study of Fovista® (Anti-PDGF BB) Regimen Administered in Combination With Anti-VEGF Therapy to Study Sub-Retinal Fibrosis in Neovascular AMD	Active, not recruiting	No Results Available	Age-related Macular Degeneration	Drug: Fovista® (anti-PDGF BB) plus anti-VEGF	Ophthotech Corporation	Both	Adult|Senior	Phase 2	100	Industry	Interventional	Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	OPH1005	August 5, 2014	July 2014	May 2017	July 20, 2015	July 2015	No Study Results Posted	null	May 2017	safety	https://ClinicalTrials.gov/show/NCT02214628
187	NCT02174211	Effect of Vitrectomy and Posterior Vitreous Detachment on Intravitreal Ranibizumab Pharmacokinetics	Recruiting	No Results Available	Age Related Macular Degeneration	Drug: Ranibizumab	King's College Hospital NHS Trust|King's College London	Both	Adult|Senior		120	Other	Interventional	Allocation: Non-Randomized|Endpoint Classification: Pharmacokinetics Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Open Label	EudraCT Number: 2012-005500-18	June 24, 2014	June 2014	null	August 14, 2015	July 2015	No Study Results Posted	VITCLEAR	December 2015	Ranibizumab half-life	https://ClinicalTrials.gov/show/NCT02174211
188	NCT02126423	Resistance to Antibiotics in Patients Receiving Eye Injections	Completed	No Results Available	Age-Related Macular Degeneration|Retinal Vein Occlusion|Diabetic Retinopathy	Other: Conjunctival and nasopharyngeal swabs	NJ Retina|Genentech, Inc.	Both	Adult|Senior		40	Other|Industry	Observational	Time Perspective: Prospective	1001	April 23, 2014	May 2014	September 2014	April 20, 2015	April 2015	No Study Results Posted	null	September 2014	Kirby Bauer disc diffusion antimicrobial susceptibility	https://ClinicalTrials.gov/show/NCT02126423
189	NCT02102880	The Role of Complement Factor H Polymorphism in the Regulation of Choroidal Vascular Tone in Young Healthy Subjects	Recruiting	No Results Available	Age-Related Macular Degeneration	Genetic: the polymerase chain reaction (PCR)	Medical University of Vienna	Both	Adult		220	Other	Interventional	Intervention Model: Single Group Assignment|Masking: Open Label	OPHT-040214	March 21, 2014	March 2015	null	September 7, 2015	September 2015	No Study Results Posted	null	December 2016	Choroidal blood flow during isometric exercise (LDF)|Flicker induced vasodilatation, expressed as percent change to baseline (DVA)|Genotyping (PCR)|Retinal vessel calibers and AV- ratio (DVA)	https://ClinicalTrials.gov/show/NCT02102880
190	NCT02035722	Intravitreal Injections-related Anxiety	Completed	No Results Available	Age-related Macular Degeneration	Behavioral: Printed materials|Behavioral: Video	University Health Network, Toronto	Both	Adult|Senior	Phase 2|Phase 3	73	Other	Interventional	Allocation: Randomized|Endpoint Classification: Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Prevention|Masking: Single Blind (Outcomes Assessor)	UHN-110463AE	January 10, 2014	September 2011	June 2014	February 20, 2015	February 2015	No Study Results Posted	null	April 2014	Anxiety|Knowledge of AMD	https://ClinicalTrials.gov/show/NCT02035722
191	NCT01879501	Living Successfully With Chronic Eye Diseases	Recruiting	No Results Available	Chronic Diseases|Low Vision|Diabetic Retinopathy|Glaucoma|Age-related Macular Degeneration	Behavioral: Low Vision Self-Management Program	Singapore Eye Research Institute|Ministry of Health, Singapore|University of Melbourne|Singapore National Eye Centre|Curtin University of Technology	Both	Adult|Senior		160	Other	Interventional	Allocation: Randomized|Endpoint Classification: Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Health Services Research|Masking: Single Blind (Outcomes Assessor)	HSRG11MAY005	April 10, 2013	January 2013	January 2015	June 14, 2013	June 2013	No Study Results Posted	ADAPT-LAH	January 2014	Vision-related quality of life|Perceived self-efficacy, emotional well being, and vision-specific distress	https://ClinicalTrials.gov/show/NCT01879501
192	NCT01876147	Visual and Functional Assessment in Low Vision Patients	Recruiting	No Results Available	Retinitis Pigmentosa|Age-related Macular Degeneration|Optic Nerve Pathology|Inherited Retinal Dystrophies		University of Oxford	Both	Adult|Senior		50	Other	Observational	Observational Model: Case-Crossover|Time Perspective: Prospective	OxfordVA2013	June 10, 2013	June 2013	December 2016	March 10, 2015	June 2013	No Study Results Posted	null	August 2016	Comparison of VA measured with FrACT and BRVT vision tests|Relationship between VA and ability to carry out daily living tasks.	https://ClinicalTrials.gov/show/NCT01876147
193	NCT01859299	Intestinal Bacteria and Ocular Inflammatory Disease	Recruiting	No Results Available	Uveitis|Age-Related Macular Degeneration		National Eye Institute (NEI)|National Institutes of Health Clinical Center (CC)	Both	Adult|Senior		65	NIH	Observational	Time Perspective: Prospective	130072|13-EI-0072	May 17, 2013	January 2013	September 2016	October 3, 2015	July 2015	No Study Results Posted	null	September 2016	The primary outcome is principal component analysis using the unweighted UniFrac distance metric of microbial composition; the significance between groups will be tested by the Adonis method	https://ClinicalTrials.gov/show/NCT01859299
194	NCT01830608	Risk Factors for Drusen Progression	Withdrawn	No Results Available	Age-related Macular Degeneration		Medical University of Vienna	Both	Adult|Senior		0	Other	Observational	Observational Model: Cohort|Time Perspective: Prospective	OPHT-240912	April 10, 2013	January 2015	March 2015	April 7, 2015	April 2015	No Study Results Posted	null	March 2015	Drusen area and volume as measured using polarization sensitive-OCT|Visual acuity and refraction|Choroidal blood flow|Macular pigment optical density	https://ClinicalTrials.gov/show/NCT01830608
195	NCT02445313	Measuring Geographic Atrophy in AMD Patients Using the Nidek MP-3 Microperimetry Device	Not yet recruiting	No Results Available	Age-related Macular Degeneration (AMD)	Device: Nidek MP-3	Doheny Image Reading Center	Both	Child|Adult|Senior		100	Other	Observational	Observational Model: Case Control|Time Perspective: Prospective	NIDEKMP3	May 13, 2015	June 2015	June 2016	May 14, 2015	May 2015	No Study Results Posted	null	June 2016	Geographic Atrophy	https://ClinicalTrials.gov/show/NCT02445313
196	NCT01846273	Visual Outcome in Patients With Symptomatic Macular PCV Treated With Either Ranibizumab as Monotherapy or Combined With Verteporfin Photodynamic Therapy.	Active, not recruiting	No Results Available	Age-related Macular Degeneration; Polypoidal Choroidal Vasculopathy (PCV)	Drug: Ranibizumab|Drug: Verteporfin PDT|Drug: Sham PDT	Novartis Pharmaceuticals|Novartis	Both	Adult|Senior	Phase 4	321	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Investigator, Outcomes Assessor)	CRFB002A2412	April 29, 2013	August 2013	April 2017	June 2, 2015	June 2015	No Study Results Posted	EVEREST II	April 2017	Change from Baseline in in Visual Acuity (Letters) of the Study Eye to Month 12|Complete polyp regression assessed by ICGA at Month 12|Change from Baseline in Visual Acuity (Letters) of the Study Eye over time|Gain of equal or more than 5, 10, or 15 letters in Visual Acuity of the Study Eye up to Month 24|Loss of less than 5, 10, 15, and 30 letters in Visual Acuity in the Study Eye from baseline to Month 24|Maintenance of Visual Acuity of the Study Eye at Month 12 and 24 compared to the time point of first treatment interruption|Change in Visual Acuity (Letters) of the Study Eye at Month 12 and 24 compared to the timepoint of first treatment interruption|Occurrence of complete polyp regression in the Study Eye as assessed by ICGA at Months 6 and 24|Presence of leakage in the Study Eye based on fluorescein angiography at Months 6, 12 and 24|Change from Baseline in Central Subfield Retinal Thickness (CSRT) of the Study Eye over time|Total number of treatments with ranibizumab in the Study Eye and total number of treatments with verteporfin PDT from baseline to Month 12 and 24|Total number of treatments in the Study Eye with ranibizumab from Month 3 to Month 12 and 24|National Eye Institute Visual Functioning Questionnaire (NEI-VFQ-25) scores at baseline, Months 3, 12, and 24, and change from baseline over time|Frequency and severity of ocular and non-ocular adverse events over time	https://ClinicalTrials.gov/show/NCT01846273
